duration,num_updates,action_loss,eval_avg_reward,eval_avg_ep_len,eval_d4rl_score
0:00:53,100,0.43966199159622193,nan,1.0,112.9,1.0
0:02:11,200,0.7121591547131538,nan,20.6,205.9,20.6
0:03:30,300,0.7850130420923233,nan,22.0,221.0,22.0
0:07:14,400,0.820228031873703,nan,801.0,1000.0,801.0
0:11:31,500,0.821535832285881,nan,801.0,1000.0,801.0
0:15:09,600,0.8133873826265335,nan,801.0,1000.0,801.0
0:16:34,700,0.8192352563142776,nan,66.5,265.5,66.5
0:20:20,800,0.832129802107811,nan,801.0,1000.0,801.0
0:21:25,900,0.7656345236301422,nan,11.4,168.7,11.4
0:25:16,1000,0.8243390059471131,nan,801.0,1000.0,801.0
0:28:46,1100,0.8694260901212693,1.997242511510849,801.0,1000.0,801.0
0:32:12,1200,0.8672853767871856,1.979863486289978,801.0,1000.0,801.0
0:35:38,1300,0.8764643287658691,1.9858654391765596,801.0,1000.0,801.0
0:39:06,1400,0.8697271960973739,1.9816018402576447,801.0,1000.0,801.0
0:43:07,1500,0.8646836858987809,1.9790005552768708,801.0,1000.0,801.0
0:48:59,1600,0.8648384302854538,1.9800192463397979,801.0,1000.0,801.0
0:54:46,1700,0.8682815319299698,1.9850826382637023,801.0,1000.0,801.0
1:00:53,1800,0.8716474145650863,1.9861507415771484,801.0,1000.0,801.0
1:07:01,1900,0.8648651206493377,1.9791049289703369,801.0,1000.0,801.0
1:13:02,2000,0.8638020032644271,1.9999275374412537,801.0,1000.0,801.0
1:18:12,2100,0.8678645318746567,1.986233115196228,801.0,1000.0,801.0
1:24:22,2200,0.8697815734148026,1.9874400722980499,801.0,1000.0,801.0
1:30:44,2300,0.8721452951431274,1.9864614832401275,801.0,1000.0,801.0
1:36:50,2400,0.8620039188861847,1.9750522196292877,801.0,1000.0,801.0
1:43:23,2500,0.8591414445638657,1.972990458011627,801.0,1000.0,801.0
1:49:44,2600,0.8654978793859481,1.977363990545273,801.0,1000.0,801.0
1:55:08,2700,0.871251049041748,1.981057574748993,801.0,1000.0,801.0
2:00:39,2800,0.8626336854696274,1.9754586553573608,801.0,1000.0,801.0
2:06:48,2900,0.8640194416046143,1.9766301441192626,801.0,1000.0,801.0
2:12:45,3000,0.8657991266250611,1.9773736822605132,801.0,1000.0,801.0
