duration,num_updates,action_loss,eval_avg_reward,eval_avg_ep_len,eval_d4rl_score
0:06:55,500,0.6648463634252548,nan,801.0,1000.0,801.0
0:14:26,1000,0.6571381217241288,nan,801.0,1000.0,801.0
0:20:40,1500,0.85818474817276,nan,801.0,1000.0,801.0
0:27:27,2000,0.8592684367895126,nan,801.0,1000.0,801.0
0:33:37,2500,0.8571096906661987,nan,801.0,1000.0,801.0
0:39:51,3000,0.8568909270763397,nan,801.0,1000.0,801.0
0:46:46,3500,0.8571756020784378,nan,801.0,1000.0,801.0
0:52:52,4000,0.8570296759605408,nan,801.0,1000.0,801.0
0:59:36,4500,0.857882053732872,nan,801.0,1000.0,801.0
1:04:40,5000,0.8574007958173752,nan,801.0,1000.0,801.0
1:08:10,5500,0.8555446251630783,1.9893794877529145,801.0,1000.0,801.0
1:11:43,6000,0.8578138991594314,1.9803861598968506,801.0,1000.0,801.0
1:15:38,6500,0.8547284542322159,1.9782059891223907,801.0,1000.0,801.0
1:19:07,7000,0.8545857180356979,1.9781994993686676,801.0,1000.0,801.0
1:22:45,7500,0.8537664439678192,1.977166978597641,801.0,1000.0,801.0
1:26:20,8000,0.8545234714746475,1.9779789884090424,801.0,1000.0,801.0
1:30:06,8500,0.8543109463453293,1.978114028453827,801.0,1000.0,801.0
1:33:39,9000,0.8553961015939713,1.9779281086921692,801.0,1000.0,801.0
1:37:07,9500,0.8550789085626602,1.9805985012054443,801.0,1000.0,801.0
1:40:51,10000,0.855814847111702,1.9749262025356293,801.0,1000.0,801.0
1:44:51,10500,0.8566582480669022,1.9748254039287567,801.0,1000.0,801.0
1:48:58,11000,0.8552885291576385,1.9725090503692626,801.0,1000.0,801.0
1:52:40,11500,0.8559461672306061,1.9717357428073883,801.0,1000.0,801.0
1:56:21,12000,0.8538824899196624,1.9682535152435303,801.0,1000.0,801.0
2:00:04,12500,0.8547720708847046,1.9662901747226715,801.0,1000.0,801.0
2:04:16,13000,0.8567157698869705,1.9686575820446015,801.0,1000.0,801.0
2:08:03,13500,0.8538244315385819,1.9691479980945588,801.0,1000.0,801.0
2:11:42,14000,0.8551732006072998,1.9677294697761536,801.0,1000.0,801.0
2:15:15,14500,0.8551286631822586,1.9663696370124817,801.0,1000.0,801.0
2:19:18,15000,0.8548873580694198,1.9698646667003632,801.0,1000.0,801.0
