duration,num_updates,action_loss,eval_avg_reward,eval_avg_ep_len,eval_d4rl_score
0:00:46,100,0.3975687375664711,nan,1.0,127.6,1.0
0:01:42,200,0.582920463681221,nan,1.0,191.6,1.0
0:02:54,300,0.7021064382791519,nan,30.2,223.1,30.2
0:04:00,400,0.6923893851041794,nan,1.0,184.4,1.0
0:04:56,500,0.7119180852174759,nan,1.0,185.5,1.0
0:05:51,600,0.7118947333097458,nan,1.0,187.0,1.0
0:06:53,700,0.7112348186969757,nan,1.0,183.4,1.0
0:08:00,800,0.7165026825666427,nan,10.0,192.4,10.0
0:09:01,900,0.7215644544363022,nan,1.0,178.9,1.0
0:10:11,1000,0.7077721071243286,nan,1.0,185.4,1.0
0:10:44,1100,0.6997282701730728,1.7284268844127655,1.0,183.7,1.0
0:11:15,1200,0.7039584016799927,1.686777057647705,1.0,180.4,1.0
0:11:47,1300,0.7035848850011825,1.6831092607975007,1.0,181.1,1.0
0:12:18,1400,0.7055900949239731,1.6800125670433044,1.0,182.7,1.0
0:12:51,1500,0.7115078538656234,1.6782082986831666,1.0,181.7,1.0
0:13:23,1600,0.703588429093361,1.6721333467960358,1.0,185.1,1.0
0:13:55,1700,0.7116091632843018,1.680018323659897,1.0,182.6,1.0
0:14:27,1800,0.7006824767589569,1.666713399887085,1.0,184.1,1.0
0:14:59,1900,0.7052962893247604,1.665216282606125,1.0,189.0,1.0
0:15:31,2000,0.7001938217878342,1.6702047204971313,1.0,185.3,1.0
0:16:03,2100,0.7053551995754241,1.6816415905952453,1.0,180.8,1.0
0:16:36,2200,0.7030670362710952,1.670571531057358,1.0,182.5,1.0
0:17:07,2300,0.7018585932254792,1.66378555893898,1.0,181.2,1.0
0:17:39,2400,0.7078096407651902,1.6422872722148896,1.0,184.0,1.0
0:18:11,2500,0.7056496518850327,1.6422595548629761,1.0,183.5,1.0
0:18:44,2600,0.7063877522945404,1.640889084339142,1.0,185.0,1.0
0:19:16,2700,0.7056081175804139,1.636600456237793,1.0,183.7,1.0
0:19:48,2800,0.7050247365236282,1.6320803427696229,1.0,183.1,1.0
0:20:20,2900,0.7021769452095031,1.6318797826766969,1.0,185.8,1.0
0:20:56,3000,0.7053968542814255,1.6291295528411864,1.0,180.5,1.0
