duration,num_updates,action_loss,eval_avg_reward,eval_avg_ep_len,eval_d4rl_score
1:01:39,100,0.9173501920700073,nan,29.5,217.1,29.5
1:02:14,200,0.4356819307804108,nan,1.5,159.5,1.5
1:02:40,300,0.26837930783629416,nan,1.0,115.6,1.0
1:03:06,400,0.22282951772212983,nan,1.0,119.5,1.0
1:03:37,500,0.21618580996990203,nan,1.0,126.5,1.0
1:04:07,600,0.21236102238297463,nan,1.0,135.7,1.0
1:04:38,700,0.2072781290113926,nan,1.0,135.3,1.0
1:05:09,800,0.1990821008384228,nan,1.0,147.0,1.0
1:05:41,900,0.20473481237888336,nan,1.0,147.7,1.0
1:06:11,1000,0.2041770650446415,nan,1.0,133.1,1.0
1:06:42,1100,0.20238123163580896,nan,1.0,142.1,1.0
1:07:12,1200,0.1987427879869938,nan,1.0,147.1,1.0
1:07:40,1300,0.1984427484869957,nan,1.0,128.4,1.0
1:08:12,1400,0.19797513753175736,nan,1.0,154.4,1.0
1:08:42,1500,0.20173782363533974,nan,1.0,143.8,1.0
1:09:04,1600,0.1956454646587372,2.87797482252121,1.0,142.8,1.0
1:09:26,1700,0.20082669362425803,2.7131842017173766,1.0,140.5,1.0
1:09:47,1800,0.19861495718359948,2.5721223306655885,1.0,135.1,1.0
1:10:09,1900,0.19675393000245095,2.433573558330536,1.0,129.3,1.0
1:10:32,2000,0.19828994885087015,2.314806318283081,1.0,136.2,1.0
1:10:51,2100,0.19849610701203346,2.201137537956238,1.0,122.0,1.0
1:11:17,2200,0.19678571060299874,2.1024394750595095,1.0,148.8,1.0
1:11:41,2300,0.19424052730202676,2.013423385620117,1.0,147.9,1.0
1:12:05,2400,0.1989797180891037,1.9392816364765166,1.0,142.1,1.0
1:12:25,2500,0.20169386833906175,1.8690245056152344,1.0,122.6,1.0
1:12:47,2600,0.19607806861400603,1.8114890456199646,1.0,130.3,1.0
1:13:10,2700,0.1965890608727932,1.7652327346801757,1.0,132.3,1.0
1:13:31,2800,0.1964715850353241,1.725319231748581,1.0,134.8,1.0
1:13:54,2900,0.19978125780820846,1.6897803092002868,1.0,144.6,1.0
1:14:15,3000,0.1994733180105686,1.6641198587417603,1.0,131.6,1.0
