duration,num_updates,action_loss,eval_avg_reward,eval_avg_ep_len,eval_d4rl_score
0:00:34,100,0.42196456968784335,nan,1.0,110.0,1.0
0:03:06,200,0.7973943302035331,nan,801.0,1000.0,801.0
0:05:57,300,0.8554619610309601,nan,801.0,1000.0,801.0
0:08:23,400,0.8628161317110061,nan,801.0,1000.0,801.0
0:10:52,500,0.8578296387195588,nan,801.0,1000.0,801.0
0:13:14,600,0.8550616091489792,nan,801.0,1000.0,801.0
0:15:36,700,0.8650068473815918,nan,801.0,1000.0,801.0
0:18:01,800,0.8620030218362809,nan,801.0,1000.0,801.0
0:20:28,900,0.8632567209005356,nan,801.0,1000.0,801.0
0:22:53,1000,0.8621381205320359,nan,801.0,1000.0,801.0
0:25:02,1100,0.8544297784566879,1.9943208622932433,801.0,1000.0,801.0
0:27:09,1200,0.8517688125371933,1.974908046722412,801.0,1000.0,801.0
0:29:16,1300,0.8572388994693756,1.9802717459201813,801.0,1000.0,801.0
0:31:23,1400,0.8573692333698273,1.9806292676925659,801.0,1000.0,801.0
0:33:30,1500,0.8589783394336701,1.981970920562744,801.0,1000.0,801.0
0:35:38,1600,0.8538794273138046,1.980912388563156,801.0,1000.0,801.0
0:37:54,1700,0.855785111784935,1.9811906433105468,801.0,1000.0,801.0
0:40:53,1800,0.8548967522382737,1.9872648894786835,801.0,1000.0,801.0
0:44:02,1900,0.8549091565608978,1.9858384370803832,801.0,1000.0,801.0
0:50:25,2000,0.851691083908081,1.9787075924873352,801.0,1000.0,801.0
0:56:10,2100,0.8566968846321106,1.9943393611907958,801.0,1000.0,801.0
1:01:07,2200,0.8539604318141937,1.986639119386673,801.0,1000.0,801.0
1:04:19,2300,0.8546063160896301,1.9835505557060242,801.0,1000.0,801.0
1:07:25,2400,0.8576137942075729,1.9785416686534882,801.0,1000.0,801.0
1:10:05,2500,0.8525930970907212,1.9747134268283844,801.0,1000.0,801.0
1:14:02,2600,0.8581412804126739,1.9795366060733794,801.0,1000.0,801.0
1:18:46,2700,0.855638028383255,1.977994043827057,801.0,1000.0,801.0
1:23:00,2800,0.8572514736652375,1.9789882445335387,801.0,1000.0,801.0
1:27:02,2900,0.8601577097177505,1.981038589477539,801.0,1000.0,801.0
1:32:01,3000,0.8559088969230652,1.9777052307128906,801.0,1000.0,801.0
