duration,num_updates,action_loss,eval_avg_reward,eval_avg_ep_len,eval_d4rl_score
0:08:00,1000,0.8106698998212815,nan,801.0,1000.0,801.0
0:20:43,2000,0.8570707266330719,nan,801.0,1000.0,801.0
0:31:42,3000,0.8577638601660729,nan,801.0,1000.0,801.0
0:40:21,4000,0.8561159335970878,nan,801.0,1000.0,801.0
0:49:10,5000,0.855014393389225,nan,801.0,1000.0,801.0
0:57:34,6000,0.8541522743701935,nan,801.0,1000.0,801.0
1:06:36,7000,0.8561762737631797,nan,801.0,1000.0,801.0
1:20:21,8000,0.8556161944270134,nan,801.0,1000.0,801.0
1:34:09,9000,0.8561290041804314,nan,801.0,1000.0,801.0
1:45:41,10000,0.8566691391468048,nan,801.0,1000.0,801.0
1:51:38,11000,0.8550381862521171,1.987038642525673,801.0,1000.0,801.0
1:58:23,12000,0.8572164394855499,1.9803898839950562,801.0,1000.0,801.0
2:05:33,13000,0.8553946584463119,1.978856136918068,801.0,1000.0,801.0
2:15:13,14000,0.8556556959748268,1.978729681611061,801.0,1000.0,801.0
2:22:05,15000,0.8547366161942482,1.9780083910226822,801.0,1000.0,801.0
2:28:18,16000,0.856469310104847,1.977976140141487,801.0,1000.0,801.0
2:37:32,17000,0.8558547223806381,1.976284487247467,801.0,1000.0,801.0
2:47:15,18000,0.854859335243702,1.973673747777939,801.0,1000.0,801.0
2:57:52,19000,0.8574298256635666,1.9739683861732482,801.0,1000.0,801.0
3:18:55,20000,0.8553513212203979,1.9539291521310806,801.0,1000.0,801.0
3:49:06,21000,0.8558953647017479,1.9527499350309372,801.0,1000.0,801.0
4:18:29,22000,0.8564892040491104,1.9536100540161132,801.0,1000.0,801.0
4:47:50,23000,0.8559269974827767,1.95407912671566,801.0,1000.0,801.0
5:15:54,24000,0.8557488113045693,1.9542946764230729,801.0,1000.0,801.0
5:45:59,25000,0.8563242692947388,1.9570538786649705,801.0,1000.0,801.0
