duration,num_updates,action_loss,eval_avg_reward,eval_avg_ep_len,eval_d4rl_score
0:00:44,100,0.42812591284513474,nan,1.0,108.7,1.0
0:03:54,200,0.777136058807373,nan,801.0,1000.0,801.0
0:07:02,300,0.8686740309000015,nan,801.0,1000.0,801.0
0:10:02,400,0.8603829914331436,nan,801.0,1000.0,801.0
0:13:11,500,0.8543454575538635,nan,801.0,1000.0,801.0
0:16:59,600,0.8581338351964951,nan,801.0,1000.0,801.0
0:20:10,700,0.8577602881193161,nan,801.0,1000.0,801.0
0:23:18,800,0.8620400530099869,nan,801.0,1000.0,801.0
0:26:28,900,0.8561485892534256,nan,801.0,1000.0,801.0
0:29:36,1000,0.8563792264461517,nan,801.0,1000.0,801.0
0:32:53,1100,0.8598383319377899,2.0064725244045256,801.0,1000.0,801.0
0:35:45,1200,0.8579485046863556,1.9800952243804932,801.0,1000.0,801.0
0:38:39,1300,0.8536336076259613,1.976549495458603,801.0,1000.0,801.0
0:41:14,1400,0.8579319053888321,1.9806632506847381,801.0,1000.0,801.0
0:44:03,1500,0.8541609877347947,1.976998794078827,801.0,1000.0,801.0
0:46:52,1600,0.8549706012010574,1.977470805644989,801.0,1000.0,801.0
0:50:02,1700,0.8578928583860397,1.982646198272705,801.0,1000.0,801.0
0:52:40,1800,0.8578228634595871,1.9813958883285523,801.0,1000.0,801.0
0:55:27,1900,0.8550911128520966,1.9856676399707793,801.0,1000.0,801.0
0:58:20,2000,0.8570128625631332,1.9902053236961366,801.0,1000.0,801.0
1:01:12,2100,0.8579180896282196,1.9951204335689545,801.0,1000.0,801.0
1:03:49,2200,0.8537137287855149,1.9860873425006866,801.0,1000.0,801.0
1:06:32,2300,0.8543918883800506,1.981623088121414,801.0,1000.0,801.0
1:09:35,2400,0.8539712059497834,1.9734005165100097,801.0,1000.0,801.0
1:12:16,2500,0.8563812643289566,1.9760200142860413,801.0,1000.0,801.0
1:15:40,2600,0.8558166617155075,1.9754022455215454,801.0,1000.0,801.0
1:18:36,2700,0.8597483462095261,1.979924373626709,801.0,1000.0,801.0
1:21:52,2800,0.8594278544187546,1.980651866197586,801.0,1000.0,801.0
1:25:13,2900,0.8535830104351043,1.9752660286426544,801.0,1000.0,801.0
1:30:24,3000,0.8583702731132508,1.9812538170814513,801.0,1000.0,801.0
