duration,num_updates,action_loss,eval_avg_reward,eval_avg_ep_len,eval_d4rl_score
0:09:02,100,0.2754023465514183,nan,1.0,159.1,1.0
0:39:29,200,0.7609390607476234,nan,801.0,1000.0,801.0
1:10:31,300,0.7441499906778336,nan,801.0,1000.0,801.0
1:41:36,400,0.7417682367563248,nan,801.0,1000.0,801.0
2:12:28,500,0.7367486017942428,nan,801.0,1000.0,801.0
2:42:47,600,0.7367300337553024,nan,801.0,1000.0,801.0
3:13:59,700,0.7367285424470902,nan,801.0,1000.0,801.0
3:46:19,800,0.7417963886260986,nan,801.0,1000.0,801.0
4:16:07,900,0.7404499238729477,nan,801.0,1000.0,801.0
4:49:12,1000,0.7377463442087173,nan,801.0,1000.0,801.0
5:17:10,1100,0.7571888870000839,1.9331980741024017,801.0,1000.0,801.0
5:44:48,1200,0.7600615453720093,1.8932298147678375,801.0,1000.0,801.0
6:12:43,1300,0.7595316529273987,1.9005791544914246,801.0,1000.0,801.0
6:39:42,1400,0.7580322742462158,1.89492218375206,801.0,1000.0,801.0
7:06:52,1500,0.7611498284339905,1.8953723788261414,801.0,1000.0,801.0
7:33:43,1600,0.758727251291275,1.896502410173416,801.0,1000.0,801.0
8:00:26,1700,0.7594798284769059,1.9083075487613679,801.0,1000.0,801.0
8:28:11,1800,0.7593533259630203,1.9017386484146117,801.0,1000.0,801.0
8:54:55,1900,0.7601153892278671,1.9073455762863158,801.0,1000.0,801.0
9:21:50,2000,0.7567483288049698,1.9067953097820283,801.0,1000.0,801.0
9:48:26,2100,0.760530972480774,1.906167870759964,801.0,1000.0,801.0
10:16:15,2200,0.7626592916250229,1.9092919254302978,801.0,1000.0,801.0
10:43:48,2300,0.7614641243219376,1.8974831581115723,801.0,1000.0,801.0
11:11:08,2400,0.7595695328712463,1.890331916809082,801.0,1000.0,801.0
11:38:08,2500,0.760303589105606,1.8905266046524047,801.0,1000.0,801.0
12:04:55,2600,0.7568293595314026,1.888995668888092,801.0,1000.0,801.0
12:31:43,2700,0.7630372220277786,1.8902392971515656,801.0,1000.0,801.0
12:58:22,2800,0.7632363229990006,1.8923649668693543,801.0,1000.0,801.0
13:25:02,2900,0.7608838504552842,1.8916283249855042,801.0,1000.0,801.0
13:51:48,3000,0.7603453451395035,1.8971462297439574,801.0,1000.0,801.0
