duration,num_updates,action_loss,eval_avg_reward,eval_avg_ep_len,eval_d4rl_score
0:23:22,100,1.0517039799690246,3.6168142223358153,205.4,404.4,205.4
0:36:07,200,0.8737587261199952,2.1397387063503266,21.8,203.9,21.8
0:46:49,300,0.6159392443299293,1.6426716542243958,13.3,153.9,13.3
0:56:39,400,0.4905724021792412,1.5424376761913299,4.5,146.9,4.5
1:05:07,500,0.4379129859805107,1.493086313009262,1.0,125.3,1.0
1:15:29,600,0.41026313096284867,1.4670544123649598,3.5,168.4,3.5
1:24:08,700,0.3936104154586792,1.4535007894039154,1.0,127.2,1.0
1:32:39,800,0.38835380107164386,1.4446079397201539,1.0,119.7,1.0
1:42:39,900,0.38863863438367846,1.4395056402683257,1.0,136.7,1.0
1:51:58,1000,0.3758835673332214,1.4354587590694428,1.3,134.4,1.3
2:00:35,1100,0.37455096155405043,1.4322851538658141,1.0,119.0,1.0
2:10:10,1200,0.3691759479045868,1.4297337412834168,2.9,153.2,2.9
2:18:28,1300,0.3702785062789917,1.4273460924625396,1.0,118.5,1.0
2:28:18,1400,0.36459891229867936,1.4258608734607696,2.3,127.1,2.3
2:37:24,1500,0.36410824924707413,1.4237689101696014,1.0,117.9,1.0
2:47:03,1600,0.36156992971897123,1.421784635782242,1.0,116.7,1.0
2:56:52,1700,0.36005381286144256,1.4200240027904512,1.7,127.4,1.7
3:06:44,1800,0.3580474475026131,1.41787464261055,2.1,126.9,2.1
3:15:56,1900,0.35516034305095673,1.415684804916382,2.0,125.9,2.0
3:24:37,2000,0.3528206413984299,1.4130976438522338,1.0,118.6,1.0
3:35:07,2100,0.3590631476044655,1.4104140508174896,2.0,127.0,2.0
3:45:37,2200,0.35339658677577973,1.4064501249790191,1.0,118.4,1.0
3:55:33,2300,0.34557970583438874,1.4022140836715697,1.0,117.8,1.0
4:05:50,2400,0.3533752545714378,1.3972869384288789,1.9,125.2,1.9
4:15:09,2500,0.348706134557724,1.3915829861164093,1.0,116.0,1.0
4:23:52,2600,0.345698247551918,1.3846415841579438,1.0,116.6,1.0
4:32:13,2700,0.3442387408018112,1.3777778434753418,1.9,125.5,1.9
4:41:41,2800,0.3492856654524803,1.3701699566841126,1.0,117.1,1.0
4:50:55,2900,0.3467656451463699,1.3615321981906892,1.0,124.7,1.0
4:59:46,3000,0.33956526577472684,1.3537341678142547,1.0,116.8,1.0
