duration,num_updates,action_loss,eval_avg_reward,eval_avg_ep_len,eval_d4rl_score
0:13:06,100,0.2674509800970554,nan,1.0,123.3,1.0
0:58:57,200,0.6139861762523651,nan,801.0,1000.0,801.0
1:44:37,300,0.6059365373849869,nan,801.0,1000.0,801.0
2:31:08,400,0.6069619804620743,nan,801.0,1000.0,801.0
3:14:58,500,0.6049280005693436,nan,696.9,895.9,696.9
3:58:10,600,0.5968418318033218,nan,696.9,895.9,696.9
4:45:16,700,0.5969282633066177,nan,801.0,1000.0,801.0
5:32:04,800,0.5947517347335816,nan,801.0,1000.0,801.0
6:18:36,900,0.5984281939268112,nan,801.0,1000.0,801.0
7:08:10,1000,0.6074363166093826,nan,801.0,1000.0,801.0
7:47:10,1100,0.6133691871166229,1.8289830005168914,801.0,1000.0,801.0
8:25:38,1200,0.6136164367198944,1.7861779606342316,801.0,1000.0,801.0
9:04:18,1300,0.6115066331624984,1.7846026051044463,801.0,1000.0,801.0
9:45:21,1400,0.6157822978496551,1.7870967602729797,801.0,1000.0,801.0
10:26:15,1500,0.6137865060567855,1.7870073699951172,801.0,1000.0,801.0
11:11:20,1600,0.6104291343688965,1.7826471757888793,801.0,1000.0,801.0
11:51:34,1700,0.614265056848526,1.7880794048309325,801.0,1000.0,801.0
12:33:05,1800,0.6113233834505081,1.7888105809688568,801.0,1000.0,801.0
13:15:42,1900,0.6186535459756851,1.7937190973758697,801.0,1000.0,801.0
