duration,num_updates,action_loss,eval_avg_reward,eval_avg_ep_len,eval_d4rl_score
0:23:28,100,0.2659915280342102,nan,1.0,123.0,1.0
1:30:20,200,0.5805796921253205,nan,801.0,1000.0,801.0
2:37:49,300,0.7291015511751175,nan,801.0,1000.0,801.0
3:45:38,400,0.7301789236068725,nan,801.0,1000.0,801.0
4:53:25,500,0.7289386439323425,nan,801.0,1000.0,801.0
6:00:51,600,0.7289241099357605,nan,801.0,1000.0,801.0
7:07:43,700,0.7294070410728455,nan,801.0,1000.0,801.0
8:16:46,800,0.729055547118187,nan,801.0,1000.0,801.0
9:26:12,900,0.729561161994934,nan,801.0,1000.0,801.0
10:34:27,1000,0.7290440773963929,nan,801.0,1000.0,801.0
