duration,num_updates,action_loss,eval_avg_reward,eval_avg_ep_len,eval_d4rl_score
0:00:34,100,0.41399272859096525,nan,1.0,111.8,1.0
0:01:19,200,0.6273249384760856,nan,2.4,149.2,2.4
0:02:10,300,0.7089212089776993,nan,8.1,193.4,8.1
0:03:01,400,0.73777861058712,nan,29.2,228.2,29.2
0:03:45,500,0.7841731947660446,nan,1.0,171.7,1.0
0:04:35,600,0.8003668749332428,nan,1.0,163.4,1.0
0:05:21,700,0.791773801445961,nan,1.8,175.2,1.8
0:07:50,800,0.8054785287380218,nan,801.0,1000.0,801.0
0:10:22,900,0.8576837450265884,nan,801.0,1000.0,801.0
0:11:38,1000,0.8343174940347672,nan,161.9,360.5,161.9
0:12:28,1100,0.8107135814428329,1.6893785095214844,154.2,353.2,154.2
0:13:13,1200,0.8066789263486862,1.66083637714386,128.2,327.2,128.2
0:14:06,1300,0.811745416522026,1.6641312217712403,185.8,384.8,185.8
0:15:01,1400,0.8110807591676712,1.660510824918747,202.5,401.5,202.5
0:15:52,1500,0.809862517118454,1.6605646204948425,169.1,368.1,169.1
0:16:44,1600,0.8124858927726746,1.6567944049835206,189.4,388.4,189.4
0:17:33,1700,0.8135828238725662,1.656355594396591,151.5,350.5,151.5
0:18:20,1800,0.8128562808036804,1.6445466327667235,134.4,333.4,134.4
0:19:11,1900,0.8076746731996536,1.6476151216030122,162.3,361.3,162.3
0:20:06,2000,0.8045818775892257,1.6370215809345245,184.7,383.7,184.7
0:21:02,2100,0.8148769068717957,1.6383049643039704,174.2,373.2,174.2
0:21:58,2200,0.816299906373024,1.6316420876979827,215.9,414.9,215.9
0:22:48,2300,0.8133709931373596,1.6376300549507141,163.0,362.0,163.0
0:23:36,2400,0.8040714812278748,1.606106014251709,145.8,344.8,145.8
0:24:23,2500,0.8043646240234374,1.603426195383072,127.1,326.1,127.1
0:25:07,2600,0.8084335869550705,1.5969061756134033,119.1,318.1,119.1
0:26:00,2700,0.8128453600406647,1.6063046038150788,186.5,385.5,186.5
0:26:45,2800,0.8133979690074921,1.602013313770294,117.4,316.4,117.4
0:27:33,2900,0.8134309029579163,1.6008304178714752,152.1,351.1,152.1
0:28:24,3000,0.8024871587753296,1.5924571776390075,175.4,374.4,175.4
