duration,num_updates,action_loss,eval_avg_reward,eval_avg_ep_len,eval_d4rl_score
0:00:50,100,0.42467045694589617,nan,1.0,120.8,1.0
0:04:23,200,0.7539896631240844,nan,801.0,1000.0,801.0
0:08:10,300,0.8668086403608322,nan,801.0,1000.0,801.0
0:12:24,400,0.8578686410188675,nan,801.0,1000.0,801.0
0:15:50,500,0.858791201710701,nan,801.0,1000.0,801.0
0:18:44,600,0.8563650560379028,nan,801.0,1000.0,801.0
0:21:38,700,0.8619783973693848,nan,801.0,1000.0,801.0
0:25:13,800,0.8578758072853089,nan,801.0,1000.0,801.0
0:28:31,900,0.8616994881629944,nan,801.0,1000.0,801.0
0:31:25,1000,0.866710991859436,nan,801.0,1000.0,801.0
0:34:02,1100,0.8579154580831527,2.000546466112137,801.0,1000.0,801.0
0:36:35,1200,0.8584551954269409,1.9806737112998962,801.0,1000.0,801.0
0:39:40,1300,0.8565112495422363,1.9781960463523864,801.0,1000.0,801.0
0:44:18,1400,0.8582600778341294,1.9819699585437776,801.0,1000.0,801.0
0:48:04,1500,0.8522766703367233,1.9760571694374085,801.0,1000.0,801.0
0:51:58,1600,0.8549538034200669,1.9802100336551667,801.0,1000.0,801.0
0:55:25,1700,0.8628286308050156,1.9900616955757142,801.0,1000.0,801.0
0:58:14,1800,0.8591558295488357,1.9859321904182434,801.0,1000.0,801.0
1:01:08,1900,0.8537258481979371,1.9802254807949067,801.0,1000.0,801.0
1:04:00,2000,0.8669864809513093,1.9981410098075867,801.0,1000.0,801.0
1:06:51,2100,0.8603374600410462,1.9979078948497773,801.0,1000.0,801.0
1:09:55,2200,0.8556182950735092,2.000714634656906,801.0,1000.0,801.0
1:13:22,2300,0.8597295278310776,1.9910651206970216,801.0,1000.0,801.0
1:17:15,2400,0.8628197932243347,1.9830443143844605,801.0,1000.0,801.0
1:20:52,2500,0.8495857620239258,1.9719919621944428,801.0,1000.0,801.0
1:24:16,2600,0.8529287683963775,1.9744610178470612,801.0,1000.0,801.0
1:27:40,2700,0.8544884896278382,1.9764934611320495,801.0,1000.0,801.0
1:31:48,2800,0.8567591506242752,1.9784236216545106,801.0,1000.0,801.0
1:35:30,2900,0.8589764910936356,1.9807446479797364,801.0,1000.0,801.0
1:39:09,3000,0.8554352051019669,1.977605196237564,801.0,1000.0,801.0
