duration,num_updates,action_loss,eval_avg_reward,eval_avg_ep_len,eval_d4rl_score
0:19:19,100,0.9657476788759232,2.5753880095481874,76.9,275.9,76.9
0:36:18,200,0.7142939937114715,1.8189902114868164,36.0,226.6,36.0
0:49:05,300,0.45261693954467774,1.5843542420864105,1.0,155.6,1.0
1:00:43,400,0.3366849997639656,1.5107203376293183,1.0,147.7,1.0
1:15:26,500,0.2802605001628399,1.473110604286194,16.4,183.9,16.4
1:29:13,600,0.2501764538884163,1.4531750905513763,16.2,187.4,16.2
1:42:04,700,0.23740214869379997,1.441527510881424,8.3,171.5,8.3
1:53:27,800,0.2247997309267521,1.435248885154724,7.7,158.3,7.7
2:07:54,900,0.22010477542877196,1.4307837080955506,29.2,194.1,29.2
2:20:16,1000,0.2170714668929577,1.427568942308426,1.0,156.4,1.0
2:31:17,1100,0.21641085401177407,1.4249815332889557,1.0,136.1,1.0
2:43:10,1200,0.2149243722856045,1.4226951682567597,1.0,150.9,1.0
2:57:53,1300,0.21077759996056555,1.42081396818161,1.0,150.0,1.0
3:09:24,1400,0.20641256287693976,1.4188812863826752,1.0,135.2,1.0
3:20:43,1500,0.20923978060483933,1.4170052707195282,1.0,140.4,1.0
3:32:57,1600,0.2036379334330559,1.4153579318523406,1.0,137.8,1.0
3:44:07,1700,0.2081930334866047,1.4130295670032502,1.0,119.2,1.0
3:57:39,1800,0.2043471610546112,1.4112081038951874,1.0,154.5,1.0
4:10:25,1900,0.20190067648887633,1.4089388644695282,1.0,147.1,1.0
4:22:13,2000,0.20541387811303138,1.4055992257595062,1.0,148.7,1.0
4:34:54,2100,0.20337125793099403,1.4019184577465058,1.0,139.6,1.0
4:47:31,2200,0.2041425022482872,1.3968978536128998,1.0,149.0,1.0
4:59:44,2300,0.201121356934309,1.3913282811641694,1.0,145.9,1.0
5:12:26,2400,0.19776231586933135,1.3844323563575744,1.0,147.2,1.0
5:27:21,2500,0.20462495267391204,1.3769265007972717,1.0,141.1,1.0
5:40:43,2600,0.2041490824520588,1.3684941160678863,1.0,137.9,1.0
5:54:00,2700,0.20222553446888925,1.3597873187065124,1.0,145.5,1.0
6:07:26,2800,0.20573747232556344,1.3501858949661254,1.0,149.1,1.0
6:19:06,2900,0.20224661782383918,1.340618714094162,1.0,134.7,1.0
6:31:44,3000,0.20415224850177766,1.3306152153015136,1.0,133.7,1.0
