duration,num_updates,action_loss,eval_avg_reward,eval_avg_ep_len,eval_d4rl_score
0:02:21,100,0.34305473044514656,nan,1.0,124.5,1.0
0:07:22,200,0.7137810726463795,nan,801.0,1000.0,801.0
0:12:03,300,0.742612447142601,nan,801.0,1000.0,801.0
0:16:51,400,0.7314458012580871,nan,801.0,1000.0,801.0
0:21:49,500,0.7416143500804901,nan,801.0,1000.0,801.0
0:26:35,600,0.7250365281105041,nan,801.0,1000.0,801.0
0:31:25,700,0.7321514600515365,nan,801.0,1000.0,801.0
0:36:04,800,0.7296552312374115,nan,801.0,1000.0,801.0
0:41:45,900,0.7339931243658065,nan,801.0,1000.0,801.0
0:47:20,1000,0.7317310410737992,nan,801.0,1000.0,801.0
