duration,num_updates,action_loss,eval_avg_reward,eval_avg_ep_len,eval_d4rl_score
0:02:35,100,0.5462083691358566,nan,1.0,115.5,1.0
0:05:20,200,0.35582421958446503,nan,1.0,111.3,1.0
0:07:53,300,0.33686394602060316,nan,1.0,114.4,1.0
0:10:28,400,0.3392669522762299,nan,1.0,114.5,1.0
0:13:19,500,0.3381535494327545,nan,1.0,112.6,1.0
0:15:57,600,0.32635546356439593,nan,1.0,111.1,1.0
0:18:37,700,0.3309945657849312,nan,1.0,111.2,1.0
0:21:25,800,0.33199665307998655,nan,1.0,112.2,1.0
0:24:15,900,0.3319993504881859,nan,1.0,110.4,1.0
0:27:09,1000,0.3360931515693665,nan,1.0,108.3,1.0
0:28:18,1100,0.33397072613239287,1.4838325572013855,1.0,108.1,1.0
0:29:32,1200,0.32729646667838097,1.4580612254142762,1.0,108.6,1.0
0:30:44,1300,0.3262122213840485,1.4543289840221405,1.0,108.7,1.0
0:31:57,1400,0.3302133858203888,1.4478863072395325,1.0,108.6,1.0
0:33:09,1500,0.3258899921178818,1.4332775712013244,1.0,110.2,1.0
0:34:25,1600,0.33536961406469346,1.4156047403812408,1.0,110.5,1.0
0:35:38,1700,0.3335529634356499,1.390857310295105,1.0,108.0,1.0
0:36:50,1800,0.3337282127141952,1.365432312488556,1.0,111.1,1.0
0:38:00,1900,0.32951917618513105,1.3439788019657135,1.0,109.4,1.0
0:39:10,2000,0.334880733191967,1.3203355324268342,1.0,108.9,1.0
0:40:18,2100,0.33120882272720337,1.3190480136871339,1.0,110.3,1.0
0:41:25,2200,0.33613895535469057,1.3112303030490875,1.0,109.5,1.0
0:42:35,2300,0.3332225343585014,1.2706223964691161,1.0,109.7,1.0
0:43:43,2400,0.3295294396579266,1.2500507962703704,1.0,110.3,1.0
0:44:52,2500,0.33118328034877775,1.2473544442653657,1.0,110.8,1.0
0:46:01,2600,0.3299351277947426,1.240035706758499,1.0,110.2,1.0
0:47:08,2700,0.3308665716648102,1.2340642070770265,1.0,107.9,1.0
0:48:15,2800,0.3310612642765045,1.2243208277225495,1.0,110.5,1.0
0:49:21,2900,0.3331411051750183,1.2119239223003389,1.0,110.7,1.0
0:50:35,3000,0.3320908969640732,1.2000434982776642,1.0,110.1,1.0
